signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2019-01-31,2019-02-01,920021,REJECT,,,45.79,0,tushare_pit_v1,49.42,40.34,reject,compounder,rigid_shovel,latent,2019-01-31,,0.0,,,unknown,95.0,10.037386878421053,10.037386878421053,0.6068611968421053,0.42566962216012105,8.9578359028893,33.84257448064265,True,False,0.8,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,33.25,latent,15.0,60.0,60.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,600658,READY,5.23,7.67,78.21,1,tushare_pit_v1,90.91,59.15,ready,turnaround,financial_asset,latent,2022-01-28,,100.0,5.226417305450817,1.2649423779281797,stressed_nav,87.0,2.7535648026681994,2.7535648026681994,0.5387291918109967,0.09564713428264109,4.877050400212032,-1.4014220973243066,True,False,0.8,False,False,100.0,66.61,85.0,6.387843373328776,1.5460406841344416,mid_cycle_roe_anchor,0.23,0.34,0.18,0.05,0.2,75.0,repairing,57.2,50.0,True,42.0,latent,93.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,000001,READY,15.8,23.17,68.67,1,tushare_pit_v1,74.57,59.81,ready,compounder,financial_asset,ignition,2022-01-28,,85.0,15.795667925459458,1.1392484237390756,stressed_nav,65.0,2.0,2.0,0.0,,4.055178136579002,0.5327807192662674,True,False,0.8,False,False,100.0,56.14,65.0,19.305816353339342,1.3924147401255371,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,57.2,50.0,True,63.25,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,600284,READY,5.44,7.97,64.3,1,tushare_pit_v1,78.35,43.22,ready,compounder,financial_asset,latent,2022-01-28,,85.0,5.435638652235967,1.0037006099086643,stressed_nav,65.0,2.0,2.0,0.0,,6.139734961902853,17.361104657730777,True,False,0.8,True,False,100.0,81.34,65.0,6.64355835273285,1.2267451898883674,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,39.2,50.0,True,42.0,latent,90.13,96.3257536,96.3257536,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,688068,REJECT,16.64,11.62,63.69,1,tushare_pit_v1,57.1,73.58,reject,compounder,unknown,trend,2022-01-28,business is not understandable,0.0,16.64309715939365,0.18630000669154945,conservative_book,100.0,192.8762032726109,192.8762032726109,185.74475502226954,0.5815331656692911,14.101806956883443,493.6892291117585,True,False,0.8,True,False,100.0,14.0,65.0,122.48494510360112,1.3710757002662541,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,79.0,trend,88.87,95.731602864,95.731602864,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,002040,REJECT,4.89,3.19,59.82,1,tushare_pit_v1,55.84,65.79,reject,cyclical,core_resource,ignition,2022-01-28,,65.0,4.888488898857366,0.8535674526557597,stressed_book,59.0,0.9211007053725079,0.9211007053725079,0.5046309853725078,-0.007979418035306496,5.362870534345833,7.653518853151243,True,False,0.3,True,False,100.0,74.19,0.0,2.1091213452315007,0.36826867591167844,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,65.0,50.0,True,52.0,ignition,91.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,605100,REJECT,7.26,10.28,59.18,1,tushare_pit_v1,42.8,83.74,reject,compounder,unknown,trend,2022-01-28,business is not understandable,0.0,7.263925624562031,0.46142471273559454,conservative_book,100.0,861.3366770299999,861.3366770299999,170.25739172,0.3616406384270266,8.454857943126461,20.89397968060864,True,False,0.8,True,False,100.0,14.0,0.0,5.582608615933281,0.3546227907692244,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,92.0,trend,87.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,002802,REJECT,2.48,5.28,55.45,1,tushare_pit_v1,48.16,66.39,reject,cyclical,core_resource,ignition,2022-01-28,,0.0,2.4802548089515906,0.20189847724228885,stressed_book,100.0,1342.4942861336026,1342.4942861336026,243.54312974842685,0.26496650628925206,8.178700135203492,429.9420551200715,True,False,0.3,True,False,100.0,65.81,0.0,2.5806245463653545,0.2100688059810579,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,65.0,50.0,True,52.0,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,002955,REJECT,9.33,8.91,54.8,1,tushare_pit_v1,42.67,73.0,reject,compounder,unknown,trend,2022-01-28,,0.0,9.334785332079294,0.4970973949072568,conservative_book,65.0,2.0,2.0,0.0,,7.5491659210793625,17.133096097251173,True,False,0.8,True,False,100.0,51.87,0.0,4.39260062556179,0.23391543031320822,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,47.2,50.0,True,92.0,trend,90.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,600827,REJECT,2.51,7.32,54.49,1,tushare_pit_v1,48.08,64.11,reject,compounder,consumer,ignition,2022-01-28,,0.0,2.5055161999422637,0.22020533178378,no_growth_owner_earnings,95.0,6.332774005743966,6.332774005743966,0.9628722937217908,0.24822229404009422,5.964409608218142,8.745710067259331,True,False,0.8,True,False,100.0,45.92,0.0,4.697842874891744,0.41288499709458737,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,57.0,ignition,54.47,53.202472832,53.202472832,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,601788,REJECT,8.9,1.84,54.21,1,tushare_pit_v1,51.91,57.67,reject,compounder,unknown,latent,2022-01-28,,20.0,8.895560195087185,0.6825666492523714,conservative_book,100.0,37.310061671738566,37.310061671738566,1.0172671417882817,0.5676187395285022,7.81128705171102,1.4750125515770407,True,False,0.8,False,False,100.0,41.54,0.0,5.36432834863598,0.41161113478161127,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,49.0,latent,19.75,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,601038,REJECT,3.58,0.68,53.94,1,tushare_pit_v1,50.44,59.19,reject,compounder,unknown,ignition,2022-01-28,,0.0,3.5794177459360106,0.29922877519988683,conservative_book,100.0,10.50609182324187,10.50609182324187,3.1304030462561503,0.3307919069528505,7.1231441924712815,40.80645411139109,True,False,0.8,True,False,100.0,52.22,0.0,4.533942362001608,0.37902422016792353,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,58.25,ignition,85.87,90.1382052,90.1382052,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,300962,REJECT,2.26,2.04,53.28,1,tushare_pit_v1,46.26,63.82,reject,compounder,unknown,ignition,2022-01-28,,0.0,2.2578657929892434,0.1344868409580603,conservative_book,80.0,2.0,2.0,1.5,,8.486994297898855,234.8370243032319,True,False,0.8,True,False,100.0,53.32,0.0,2.333599961519588,0.13899784825967096,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,60.0,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,002489,REJECT,1.26,2.39,52.57,1,tushare_pit_v1,48.44,58.77,reject,compounder,unknown,ignition,2022-01-28,,0.0,1.258725399916018,0.3999234306443137,conservative_book,100.0,3.181058411237023,3.181058411237023,1.3755930297037515,0.14673889030627116,6.166154965599045,2.982249755480299,True,False,0.8,True,False,100.0,42.19,0.0,1.2489763294284224,0.39682594670122917,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,65.0,50.0,True,50.75,ignition,90.78,95.917287988,95.917287988,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,920021,REJECT,1.54,2.52,51.92,1,tushare_pit_v1,40.52,69.02,reject,cyclical,rigid_shovel,ignition,2022-01-28,,0.0,1.6408768472486848,0.29474463440247023,stressed_book,80.0,59.15816821963127,59.15816821963127,-16.484516383053492,0.2906211362709886,7.982387721340458,67.79297208148697,True,False,0.3,True,False,100.0,52.59,0.0,1.2961366886304686,0.23282023575783747,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,20.0,none,65.0,50.0,True,64.0,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,000566,REJECT,2.15,-1.32,51.89,1,tushare_pit_v1,30.71,83.66,reject,turnaround,core_resource,trend,2022-01-28,debt wall coverage fails survival tripwire,0.0,2.14739631109297,0.4678423335714532,stressed_book,20.0,0.7087098942416572,0.7087098942416572,0.01339027843401679,-0.08106546457589246,3.5169574456231123,-0.7850510938214222,True,False,0.8,False,True,100.0,59.13,0.0,-3.448791180506471,-0.7513706275613227,core_resource_mid_cycle,0.23,0.34,0.18,0.1,0.15,75.0,repairing,80.8,50.0,True,92.0,trend,89.07,98.606614468,98.606614468,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,002337,REJECT,1.6,0.12,51.63,1,tushare_pit_v1,39.79,69.39,reject,cyclical,core_resource,ignition,2022-01-28,,0.0,1.5981142433584874,0.4087906850159551,stressed_book,65.0,2.0,2.0,0.0,,7.584654516367134,28.86702164064769,True,False,0.3,True,False,100.0,67.71,0.0,0.5094052887610253,0.13030366121119524,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,65.0,50.0,True,60.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,300815,REJECT,6.01,8.82,51.23,1,tushare_pit_v1,46.68,58.05,reject,compounder,financial_asset,latent,2022-01-28,,0.0,6.012866597543015,0.32546374238016124,stressed_nav,87.0,1.7632672922960462,1.7632672922960462,0.5606594298727091,0.0999727206534163,6.2871222213297955,15.790370889531372,True,False,0.8,True,False,100.0,63.57,0.0,7.349059174774796,0.3977890184646415,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,73.0,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,002642,REJECT,1.59,-16.23,50.53,1,tushare_pit_v1,42.38,62.75,reject,compounder,unknown,ignition,2022-01-28,,0.0,1.5856485933359161,0.27965583656718096,conservative_book,80.0,8.066232889334742,8.066232889334742,-7.53704053938754,0.11847515869209511,5.6861787157593975,6.907240670751086,True,False,0.8,True,False,100.0,33.9,0.0,0.15389433631053068,0.027141858255825515,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,64.0,ignition,96.5,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,603808,REJECT,5.34,7.48,48.57,1,tushare_pit_v1,40.6,60.53,reject,compounder,unknown,ignition,2022-01-28,business is not understandable,0.0,5.338139726722499,0.46045771313010503,conservative_book,90.0,2.785193086257353,2.785193086257353,0.34157505904190366,0.1559717596967864,6.780985226088174,83.83061579187114,True,False,0.8,True,False,100.0,14.0,0.0,4.9585917764320975,0.4277186335704099,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,60.0,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,688611,REJECT,6.08,8.92,47.39,1,tushare_pit_v1,44.89,51.13,reject,compounder,financial_asset,latent,2022-01-28,,0.0,6.0814329051597475,0.19697966085053345,stressed_nav,80.0,969.9190953595688,969.9190953595688,-113.30778798165203,0.687754478812632,11.103728801392787,6.531198263369702,True,False,0.8,True,False,100.0,61.96,0.0,7.432862439639692,0.24075291881731867,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,57.2,50.0,True,42.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,688390,REJECT,5.79,8.49,47.05,1,tushare_pit_v1,48.86,44.34,reject,compounder,financial_asset,latent,2022-01-28,,0.0,5.78751869249745,0.04012595572427139,stressed_nav,100.0,179.20807593910047,179.20807593910047,10.713035055014016,0.36129469476977966,7.673823893884192,14.555844997679994,True,False,0.8,True,False,100.0,59.05,0.0,7.073633957496883,0.04904283477410947,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,39.2,50.0,True,48.25,latent,46.45,38.769902544,38.769902544,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,001210,REJECT,4.03,18.92,46.65,1,tushare_pit_v1,44.38,50.05,reject,compounder,tech,latent,2022-01-28,,0.0,4.032388532919103,0.2065459357546852,no_growth_owner_earnings,65.0,2.0,2.0,0.0,,9.484944339565873,23.619060158848722,True,False,0.8,True,False,100.0,60.38,0.0,7.560728499223318,0.38727362954003475,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,65.0,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,300373,REJECT,8.48,13.4,46.42,1,tushare_pit_v1,51.7,38.5,reject,compounder,tech,latent,2022-01-28,,0.0,8.484639896554224,0.14305545547781162,no_growth_owner_earnings,100.0,4.813099382242457,4.813099382242457,1.0202631287987531,0.18062475224228572,7.268445539251353,217.8905244369922,True,False,0.8,True,False,100.0,58.48,0.0,15.90869980603917,0.26822897902089676,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,31.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,603530,REJECT,2.62,2.95,46.26,1,tushare_pit_v1,38.4,58.05,reject,compounder,unknown,latent,2022-01-28,business is not understandable,0.0,2.624097581610391,0.16467356599235322,conservative_book,80.0,2.0,2.0,1.5,,8.423656509535633,44.32132478261647,True,False,0.8,True,False,100.0,14.0,0.0,1.1516146648984067,0.07226884199997183,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,603088,REJECT,0.83,1.44,46.24,1,tushare_pit_v1,45.79,46.91,reject,compounder,unknown,latent,2022-01-28,,0.0,0.8331786034664231,0.12679306221610137,conservative_book,100.0,8.022047796258503,8.022047796258503,2.5124512217687074,0.2040558630783208,6.669910274889918,19.23266022487297,True,False,0.8,True,False,100.0,28.94,0.0,1.048556389954428,0.1595692388588088,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,600103,REJECT,1.15,0.5,45.1,1,tushare_pit_v1,46.53,42.95,reject,compounder,unknown,latent,2022-01-28,,0.0,1.1460554308639344,0.4460353828589124,conservative_book,95.0,3.6694932898537527,3.6694932898537527,0.5341526500931545,0.24548148583726181,7.230489965572551,9.809658874031228,True,False,0.8,True,False,100.0,38.16,0.0,0.5197995821573597,0.20230173811286353,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,33.25,latent,92.55,95.65056396,95.65056396,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,600489,REJECT,4.0,2.09,44.54,1,tushare_pit_v1,36.5,56.61,reject,cyclical,core_resource,latent,2022-01-28,,0.0,4.001869041440156,0.5473207125654209,stressed_book,40.0,0.6915370853913696,0.6915370853913696,0.12868624818507987,-0.0741092326626053,4.516980654804504,8.365168269947505,True,False,0.3,True,False,100.0,82.5,0.0,2.3802276602061454,0.3255348652246579,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,65.0,50.0,True,48.25,latent,51.75,10.0,45.0,True,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,688226,REJECT,4.49,4.0,42.76,1,tushare_pit_v1,31.25,60.02,reject,cyclical,core_resource,latent,2022-01-28,,0.0,4.48545456253423,0.33772062861186086,stressed_book,35.0,0.4831784223355553,0.4831784223355553,-0.33071320588334346,-0.09589039099142171,4.761195304429521,4.383102049429308,True,False,0.3,True,False,100.0,62.51,0.0,2.497121807879014,0.18801428816632926,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,65.0,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,300517,REJECT,3.53,2.12,42.41,1,tushare_pit_v1,44.84,38.76,reject,compounder,unknown,latent,2022-01-28,,0.0,3.531714628078388,0.2986375204333534,conservative_book,72.0,5.1320652595,5.1320652595,-2.9850487379999997,0.09106205803663865,5.754494916564932,10.794012960721078,True,False,0.8,True,False,100.0,55.0,0.0,2.980529012914116,0.25202993099152116,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,000795,REJECT,1.72,1.54,40.82,1,tushare_pit_v1,41.51,39.78,reject,compounder,rigid_shovel,latent,2022-01-28,,0.0,1.8294490986574405,0.27879211881716603,stressed_book,62.0,1.3695913227802752,1.3695913227802752,-0.015700620561762645,0.04590507612949174,5.611656730047959,15.356754519604648,True,False,0.8,True,False,100.0,49.37,0.0,1.2458202076081797,0.18985215582068607,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,39.2,50.0,True,40.25,latent,89.8,89.768782356,89.768782356,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,300217,REJECT,1.07,0.41,39.47,1,tushare_pit_v1,39.84,38.91,reject,compounder,unknown,latent,2022-01-28,,0.0,1.0685517720564675,0.21351246324970286,conservative_book,72.0,2.3175388140441258,2.3175388140441258,-0.47477595173663223,0.07561778377133876,5.332455439343765,8.24880111862976,True,False,0.8,True,False,100.0,30.02,0.0,0.44100550979702513,0.0881194296484475,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,300664,REJECT,3.7,5.04,38.87,1,tushare_pit_v1,35.77,43.53,reject,compounder,unknown,latent,2022-01-28,,20.0,3.701755575586167,0.6281604317591989,conservative_book,35.0,0.6540434643040842,0.6540434643040842,-0.2944266392610583,-0.040125785653725494,4.910378463436521,6.845829280785115,True,False,0.8,True,False,100.0,32.35,0.0,2.967156034863511,0.5035043448706463,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,39.2,50.0,True,42.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,300062,REJECT,1.22,0.32,37.6,1,tushare_pit_v1,31.14,47.3,reject,compounder,unknown,latent,2022-01-28,debt wall coverage fails survival tripwire,0.0,1.2184079359778706,0.1981314446649941,conservative_book,20.0,0.4613887525556646,0.4613887525556646,0.02360779069696035,-0.14448484364557476,3.688458957690699,1.1111227723970243,True,False,0.8,False,True,100.0,43.7,0.0,0.27167535987148494,0.0441784971533517,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,47.2,50.0,True,42.75,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-01-28,2022-02-07,002189,REJECT,4.36,5.52,36.54,1,tushare_pit_v1,34.7,39.31,reject,compounder,unknown,latent,2022-01-28,,0.0,4.355236196397379,0.2424403083533494,conservative_book,44.0,0.8727057399113651,0.8727057399113651,-0.4287344968570749,-0.020444127563195885,4.5438886604340345,16.24125926507307,True,False,0.8,True,False,100.0,35.11,0.0,3.184746959192762,0.1772833894641053,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,39.2,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-02-28,2022-03-01,600658,READY,5.23,7.67,73.78,1,tushare_pit_v1,83.46,59.27,ready,turnaround,financial_asset,latent,2022-02-28,,85.0,5.226417305692239,1.1419998142514107,stressed_nav,87.0,2.7535648026681994,2.7535648026681994,0.5387291918109967,0.09564713428264109,4.877050400212032,-1.4014220973243066,True,False,0.8,False,False,100.0,66.61,65.0,6.387843373623848,1.3957775507517243,mid_cycle_roe_anchor,0.23,0.34,0.18,0.05,0.2,75.0,repairing,57.2,50.0,True,42.0,latent,95.64,99.283804968,99.283804968,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-02-28,2022-03-01,000001,READY,15.8,23.17,66.55,1,tushare_pit_v1,74.57,54.53,ready,compounder,financial_asset,ignition,2022-02-28,,85.0,15.795667925416137,1.1450350823961972,stressed_nav,65.0,2.0,2.0,0.0,,4.055178136579002,0.5327807192662674,True,False,0.8,False,False,100.0,56.14,65.0,19.305816353286392,1.3994873229286857,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,57.2,50.0,True,53.25,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-02-28,2022-03-01,600284,READY,5.44,7.97,60.16,1,tushare_pit_v1,70.45,44.72,ready,compounder,financial_asset,ignition,2022-02-28,,65.0,5.435638652235967,0.9463019660653558,stressed_nav,65.0,2.0,2.0,0.0,,6.139734961902853,17.361104657730777,True,False,0.8,True,False,100.0,81.34,50.0,6.64355835273285,1.156591291857657,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,31.2,50.0,True,51.25,ignition,89.91,94.88977472,94.88977472,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-02-28,2022-03-01,002040,REJECT,4.89,3.19,58.02,1,tushare_pit_v1,50.84,68.79,reject,cyclical,core_resource,ignition,2022-02-28,,45.0,4.888488898857367,0.7647346408409071,stressed_book,59.0,0.9211007053725079,0.9211007053725079,0.5046309853725078,-0.007979418035306496,5.362870534345833,7.653518853151243,True,False,0.3,True,False,100.0,74.19,0.0,2.109121345231501,0.32994207163127764,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,65.0,50.0,True,60.75,ignition,91.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2022-02-28,2022-03-01,688068,REJECT,16.64,11.62,55.99,1,tushare_pit_v1,53.8,59.27,reject,compounder,unknown,ignition,2022-02-28,business is not understandable,0.0,16.6430971596066,0.1481968349153394,conservative_book,100.0,192.8762032726109,192.8762032726109,185.74475502226954,0.5815331656692911,14.101806956883443,493.6892291117585,True,False,0.8,True,False,100.0,14.0,50.0,122.48494510516832,1.0906552437499621,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,58.25,ignition,87.57,89.491908844,89.491908844,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2022-02-28,2022-03-01,002955,REJECT,9.33,8.91,54.8,1,tushare_pit_v1,42.67,73.0,reject,compounder,unknown,trend,2022-02-28,,0.0,9.334785332864373,0.45941786638214854,conservative_book,65.0,2.0,2.0,0.0,,7.5491659210793625,17.133096097251173,True,False,0.8,True,False,100.0,51.87,0.0,4.392600625931218,0.21618485433504622,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,47.2,50.0,True,92.0,trend,90.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
